거리,소성변형,종단평탄성,편경사,종단경사,곡률,조사속도,위도,경도,균열량,균열율,HPICI_아스팔트,HPICI_콘크리트,NHPCI,SPI_도시고속,SPI_주간선,SPI_보조간선,AP종방향_L,AP종방향_M,AP종방향_H,AP횡방향_L,AP횡방향_M,AP횡방향_H,AP시공줄눈_L,AP시공줄눈_M,AP시공줄눈_H,AP거북등균열_L,AP거북등균열_M,AP거북등균열_H,AP패칭_L,AP패칭_M,AP패칭_H,AP포트홀_L,AP포트홀_M,AP포트홀_H,비고,index,평균,조사명,조사일자
0.4200,3.18,3.52,-4.97,1.29,-0.000089,47.87,37.519566094,126.914061107,0.0000,0.00,0.42,2.96,5.88,6.96,7.24,7.46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,41,평균
0.4300,4.27,2.90,-5.10,1.56,0.000130,47.65,37.519508043,126.913974563,0.0000,0.00,-0.69,3.15,6.02,7.34,7.58,7.78,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,42,평균
0.4400,1.97,4.36,-5.75,1.77,0.000336,47.52,37.519450586,126.913887412,0.0000,0.00,1.45,2.64,5.57,6.25,6.59,6.87,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,43,평균
0.4500,1.93,2.87,-6.05,1.85,0.000004,47.23,37.519392939,126.913800069,0.0000,0.00,1.86,3.05,6.16,7.14,7.40,7.62,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,44,평균
0.4600,1.66,1.72,-6.26,1.41,-0.000070,46.72,37.519334805,126.913712702,0.0000,0.00,2.64,3.64,7.09,8.30,8.45,8.58,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,45,평균
0.4700,1.69,1.17,-6.34,1.21,0.000434,46.13,37.519276740,126.913625565,0.0000,0.00,2.96,4.09,7.76,9.03,9.12,9.19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,46,평균
0.4800,1.88,1.99,-5.69,1.59,-0.000049,45.33,37.519217811,126.913538787,0.0000,0.00,2.44,3.68,7.11,8.36,8.51,8.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,47,평균
0.4900,2.77,3.51,-4.20,2.28,0.000072,43.94,37.519154995,126.913451499,0.0000,0.00,0.96,3.06,6.07,7.16,7.42,7.63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,48,평균
0.5000,4.98,11.11,-2.45,1.71,0.000318,42.47,37.519090905,126.913362600,0.0000,0.00,-4.07,0.47,3.10,1.00,1.35,2.06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,49,평균
0.5100,4.73,2.85,-2.11,0.79,-0.000310,41.50,37.519035907,126.913274770,0.0000,0.00,-1.09,3.32,6.20,7.68,7.88,8.04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,50,평균
0.5200,6.07,4.96,-2.36,0.51,0.000132,39.36,37.518976374,126.913186341,0.5100,1.34,-3.89,1.80,4.96,5.90,6.26,6.55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.4300,0.0000,0.0000,0.0000,0.0000,0.0000,고가차도_영등포고가차도,51,평균
